user_id,total_amount,number_transactions,avg_amount
user_1062,22379.67000000001,46,486.5145652173915
user_10620,882.89,34,25.967352941176472
user_10622,33691.890000000014,152,221.65717105263167
user_10623,1807.0700000000002,81,22.30950617283951
user_10624,50.55,2,25.275
user_10625,13357.730000000001,130,102.75176923076924
user_10626,1522.7699999999993,45,33.839333333333315
user_10627,10084.329999999998,84,120.0515476190476
user_10628,15.76,5,3.152
user_10629,44.25,3,14.75
user_1063,1586.0,23,68.95652173913044
user_10630,3264.439999999999,160,20.402749999999994
user_10631,7514.600000000006,627,11.985007974481668
user_10632,234.28000000000003,13,18.021538461538462
user_10633,12604.190000000015,522,24.14595785440616
user_10634,573.26,18,31.84777777777778
user_10635,560.82,33,16.994545454545456
user_10636,14051.320000000025,389,36.121645244216005
user_10637,2345.6800000000007,67,35.010149253731356
user_10638,4756.799999999997,53,89.75094339622636
user_10639,4633.22,132,35.100151515151516
user_1064,329.69,12,27.474166666666665
user_10640,14094.830000000014,366,38.510464480874354
user_10641,75992.96999999988,727,104.52953232462157
user_10642,7457.660000000003,39,191.22205128205135
user_10643,93612.20000000006,343,272.921865889213
user_10644,1543.9800000000002,77,20.051688311688316
user_10645,8106.860000000001,26,311.8023076923077
user_10646,3.98,1,3.98
user_10647,17.45,2,8.725
user_10648,1359.689999999999,355,3.830112676056335
user_10649,2766.769999999999,118,23.447203389830502
user_10650,430.41000000000014,20,21.520500000000006
user_10651,91.71000000000001,16,5.7318750000000005
user_10652,120992.86999999943,2499,48.41651460584211
user_10653,135.51,11,12.319090909090908
user_10654,20.0,1,20.0
user_10655,2902.67,40,72.56675
user_10656,679.73,31,21.926774193548386
user_10657,17656.809999999998,315,56.05336507936507
user_10658,685.83,39,17.585384615384616
user_10659,67.1,5,13.419999999999998
user_1066,2340.3199999999997,44,53.1890909090909
user_10660,15895.529999999928,652,24.379647239263694
user_10661,6295.150000000001,36,174.8652777777778
user_10662,5431.450000000003,435,12.486091954022994
user_10663,6048.269999999996,186,32.51758064516127
user_10664,425.26,28,15.187857142857142
user_10665,1582.0600000000002,48,32.959583333333335
user_10666,198.91,9,22.10111111111111
user_10667,427.42,27,15.830370370370371
user_10668,14134.560000000005,570,24.797473684210534
user_10669,3671.8099999999995,22,166.90045454545452
user_1067,2922.0100000000007,83,35.20493975903615
user_10670,17900.479999999996,36,497.23555555555544
user_10671,3779.8399999999992,46,82.17043478260868
user_10672,5370.389999999996,634,8.470646687697155
user_10673,73.88,4,18.47
user_10674,579.36,13,44.566153846153846
user_10675,9788.560000000005,243,40.282139917695496
user_10676,35124.33,606,57.96094059405941
user_10678,16459.23,279,58.99365591397849
user_10679,18911.120000000006,468,40.40837606837608
user_1068,79.94,6,13.323333333333332
user_10681,3227.3899999999994,73,44.21082191780821
user_10682,59.25,8,7.40625
user_10683,2669.1499999999996,35,76.26142857142857
user_10684,238.6,2,119.3
user_10685,8877.530000000004,108,82.19935185185189
user_10686,12512.090000000004,135,92.68214814814817
user_10687,2598.6700000000005,148,17.558581081081083
user_10689,40.0,7,5.714285714285714
user_1069,30920.78999999997,569,54.34233743409485
user_10690,215.19,6,35.865
user_10691,7263.530000000027,739,9.82886332882277
user_10692,139.86,5,27.972
user_10693,2418.400000000002,216,11.196296296296305
user_10694,8.51,1,8.51
user_10695,1306.83,17,76.87235294117647
user_10696,490.63,22,22.301363636363636
user_10697,3931.7299999999996,95,41.386631578947366
user_10698,7.57,3,2.5233333333333334
user_10699,1624.08,38,42.73894736842105
user_107,16351.480000000018,355,46.06050704225357
user_1070,1877.94,30,62.598
user_10700,2659.36,19,139.9663157894737
user_10701,29.060000000000002,5,5.812
user_10702,2875.230000000002,76,37.83197368421055
user_10703,6562.55,35,187.5014285714286
user_10704,10888.54000000001,108,100.8198148148149
user_10705,1384.72,50,27.6944
user_10706,3188.6600000000017,121,26.352561983471087
user_10707,8.51,1,8.51
user_10708,967.51,19,50.921578947368424
user_10709,860.3399999999998,47,18.305106382978718
user_1071,48.93,3,16.31
user_10710,2792.5099999999993,159,17.56295597484276
user_10711,19.05,4,4.7625
user_10712,14476.790000000005,220,65.80359090909093
user_10713,284.71000000000004,33,8.627575757575759
user_10714,40.0,3,13.333333333333334
user_10715,16843.17,153,110.08607843137254
user_10716,9779.969999999985,233,41.97412017167375
user_10717,2274.6800000000007,89,25.55820224719102
user_10718,2877.660000000001,82,35.093414634146356
user_10719,51.019999999999996,6,8.503333333333332
user_1072,327.82,6,54.63666666666666
user_10720,14855.86000000002,1359,10.931464311994128
user_10721,10555.880000000003,250,42.223520000000015
user_10722,263.82,8,32.9775
user_10723,15692.469999999994,196,80.06362244897956
user_10724,288.87,21,13.755714285714285
user_10725,807.24,33,24.46181818181818
user_10726,19917.689999999995,100,199.17689999999996
user_10727,20.0,2,10.0
user_10728,3770.439999999999,128,29.456562499999993
user_10729,1080.29,69,15.656376811594203
user_1073,4597.11,196,23.454642857142854
user_10730,1381.9099999999992,65,21.260153846153834
user_10731,519.2499999999999,116,4.476293103448275
user_10732,7778.880000000006,657,11.840000000000009
user_10733,3643.4399999999996,8,455.42999999999995
user_10734,5692.790000000001,65,87.58138461538464
user_10735,770.6999999999999,27,28.54444444444444
user_10736,2372.8800000000006,32,74.15250000000002
user_10737,7380.979999999998,141,52.34737588652481
user_10738,854.3400000000004,31,27.55935483870969
user_10739,829.4699999999999,39,21.268461538461537
user_1074,8.51,1,8.51
user_10740,11545.140000000105,2136,5.40502808988769
user_10741,1207.4599999999996,83,14.547710843373489
user_10742,172.47,10,17.247
user_10743,6527.799999999999,149,43.81073825503355
user_10744,5598.560000000003,144,38.87888888888891
user_10746,6292.829999999997,123,51.161219512195096
user_10747,384.46000000000004,21,18.30761904761905
user_10748,14943.020000000006,162,92.2408641975309
user_1075,2176.8199999999997,34,64.02411764705882
user_10750,500.0,2,250.0
user_10751,55722.210000000065,1156,48.20260380622843
user_10753,952.14,16,59.50875
user_10755,841.9399999999999,19,44.31263157894737
user_10756,27180.98000000001,526,51.67486692015211
user_10757,7277.569999999999,129,56.41527131782945
user_10758,2833.360000000001,162,17.48987654320988
user_10759,386.64,17,22.743529411764705
user_1076,10220.949999999993,241,42.41058091286305
user_10760,857.27,13,65.94384615384615
user_10761,829.0600000000001,33,25.123030303030305
user_10762,66.14,2,33.07
user_10763,3002.66,89,33.73775280898876
user_10764,339.62,10,33.962
user_10765,1009.2199999999999,7,144.1742857142857
user_10767,505.73,12,42.14416666666667
user_10768,268.88,19,14.15157894736842
user_10769,11821.719999999998,33,358.2339393939393
user_1077,20984.22000000001,134,156.59865671641796
user_10770,1303.8500000000001,29,44.96034482758621
user_10771,140.23000000000002,9,15.581111111111113
user_10772,1838.09,42,43.764047619047616
user_10773,1965.5999999999983,85,23.12470588235292
user_10774,109.55,3,36.516666666666666
user_10775,1227.63,19,64.6121052631579
user_10776,2490.0499999999997,46,54.13152173913043
user_10777,11138.910000000007,161,69.18577639751557
user_10778,13.61,2,6.805
user_10779,2566.08,54,47.519999999999996
user_10780,92249.41,186,495.96456989247315
user_10781,8112.200000000003,186,43.61397849462367
user_10782,2099.9600000000005,59,35.59254237288136
user_10783,54008.51999999997,655,82.45575572519078
user_10784,794.03,27,29.408518518518516
user_10785,143.39,12,11.949166666666665
user_10786,3984.690000000003,135,29.516222222222243
user_10787,3834.53,46,83.35934782608696
user_10788,5184.3099999999995,167,31.04377245508982
user_10789,308.04,21,14.668571428571429
user_1079,3164.720000000002,93,34.02924731182798
user_10790,812.06,21,38.66952380952381
user_10791,17762.64000000001,458,38.78305676855897
user_10792,615.6600000000001,24,25.652500000000003
user_10793,14652.519999999975,264,55.5019696969696
user_10794,6122.96,316,19.37645569620253
user_10795,669.3199999999996,136,4.921470588235291
user_10796,74.45,3,24.816666666666666
user_10797,5852.88,647,9.046182380216383
user_10798,7657.230000000003,120,63.810250000000025
user_10799,3228.8300000000004,34,94.96558823529413
user_108,20195.780000000006,664,30.415331325301214
user_1080,2096.1600000000017,139,15.080287769784185
user_10800,326.52000000000004,33,9.894545454545456
user_10801,6013.530000000001,70,85.90757142857144
user_10802,1054.8899999999999,20,52.744499999999995
user_10803,16.59,6,2.765
user_10805,110.42,6,18.403333333333332
user_10806,39.15,4,9.7875
user_10807,11334.01,24,472.2504166666667
user_10808,42.55,1,42.55
user_10809,2146.82,48,44.72541666666667
user_1081,16343.410000000014,452,36.15798672566375
user_10810,296.18,12,24.68166666666667
user_10811,693.7199999999998,17,40.8070588235294
user_10812,5359.009999999999,37,144.8381081081081
user_10813,1093.5399999999995,111,9.851711711711708
user_10815,31668.02000000001,163,194.28233128834364
user_10816,12762.809999999996,114,111.95447368421048
user_10817,5473.08,72,76.015
user_10818,835.76,7,119.39428571428572
user_10819,15121.759999999998,776,19.486804123711337
user_1082,36289.2300000001,780,46.524653846153974
user_10820,5116.310000000003,472,10.839639830508482
user_10821,923.2299999999999,28,32.9725
user_10822,254.91,9,28.323333333333334
user_10823,34586.079999999994,129,268.10914728682167
user_10825,8.51,1,8.51
user_10826,1575.3700000000001,45,35.00822222222222
user_10827,2741.259999999999,48,57.10958333333331
user_10828,1507.73,14,107.69500000000001
user_10829,888.9700000000001,26,34.19115384615385
user_1083,1110.2899999999995,47,23.62319148936169
user_10830,1393.1700000000005,66,21.10863636363637
user_10831,165.76999999999998,16,10.360624999999999
user_10832,1903.77,40,47.59425
user_10833,68.99,5,13.797999999999998
user_10834,1144.44,17,67.32000000000001
user_10835,4461.35,334,13.357335329341318
user_10837,1621.77,50,32.4354
user_10838,712.41,31,22.980967741935483
user_10839,3.98,1,3.98
user_1084,2917.449999999999,78,37.403205128205116
user_10840,29330.579999999984,887,33.06717023675308
user_10841,1028.31,24,42.84625
user_10842,186.62,11,16.965454545454545
user_10843,14602.67,159,91.84069182389938
user_10844,1504.92,46,32.71565217391304
user_10845,100.83999999999999,7,14.405714285714284
user_10847,16835.33000000002,807,20.861623296158637
user_10848,884.15,18,49.11944444444444
user_10849,2102.6100000000006,73,28.802876712328775
user_1085,213.37,6,35.56166666666667
user_10850,8273.559999999998,513,16.12779727095516
user_10851,914.89,7,130.69857142857143
user_10852,3248.3599999999956,171,18.996257309941495
user_10853,968.98,25,38.7592
user_10854,10.0,1,10.0
user_10855,1984.3100000000027,240,8.267958333333345
user_10856,3790.4299999999994,188,20.161861702127656
user_10857,1531.7600000000002,161,9.514037267080747
user_10858,302.07,16,18.879375
user_10859,13801.43000000005,633,21.803206951026933
user_1086,8.51,1,8.51
user_10860,2365.16,62,38.14774193548387
user_10861,825.0500000000001,35,23.572857142857146
user_10862,3380.250000000003,120,28.168750000000028
user_10863,9703.890000000005,440,22.054295454545464
user_10864,13879.790000000008,535,25.94353271028039
user_10865,13.61,2,6.805
user_10866,2856.2699999999995,30,95.20899999999999
user_10867,36.99,2,18.495
user_10868,37.32,1,37.32
user_10869,3416.7800000000016,66,51.769393939393964
user_1087,601.0199999999999,56,10.732499999999998
user_10870,680.7800000000002,40,17.019500000000004
user_10871,1013.3899999999999,19,53.33631578947368
user_10872,59.5,5,11.9
user_10874,2735.4000000000005,38,71.9842105263158
user_10875,1045.52,31,33.726451612903226
user_10877,103.66,7,14.808571428571428
user_10878,139.57,4,34.8925
user_10879,1847.5299999999982,210,8.797761904761895
user_1088,1813.75,16,113.359375
user_10880,583.39,21,27.78047619047619
user_10881,43.62,1,43.62
user_10882,3653.2,49,74.55510204081632
user_10883,70351.4700000002,2995,23.4896393989984
user_10884,49246.429999999986,367,134.18645776566754
user_10885,669.9799999999999,34,19.705294117647057
user_10886,135.08,9,15.00888888888889
user_10887,2433.54,39,62.39846153846154
user_10888,214.99,5,42.998000000000005
user_10889,3392.4999999999995,69,49.16666666666666
user_10890,17.02,2,8.51
user_10891,1100.9699999999998,17,64.76294117647058
user_10893,15.0,2,7.5
user_10894,14246.490000000034,1138,12.518884007029907
user_10895,57.06000000000001,14,4.0757142857142865
user_10896,8787.390000000003,259,33.92814671814673
user_10897,6806.990000000014,291,23.391718213058468
user_10898,8642.090000000004,267,32.36737827715357
user_10899,4329.649999999998,315,13.744920634920629
user_109,11.64,2,5.82
user_1090,21.800000000000004,3,7.266666666666668
user_10900,4181.0700000000015,158,26.46246835443039
user_10901,834.5699999999999,9,92.72999999999999
user_10902,2347.370000000001,89,26.37494382022473
user_10903,20.0,2,10.0
user_10904,443.2100000000001,40,11.080250000000003
user_10905,2972.929999999996,210,14.156809523809505
user_10906,12.77,2,6.385
user_10907,172.10000000000002,16,10.756250000000001
user_10908,766.27,24,31.927916666666665
user_10909,70326.59000000003,1461,48.135927446954156
user_1091,1750.7500000000005,40,43.76875000000001
user_10910,601.7600000000001,27,22.28740740740741
user_10911,20122.09,18,1117.8938888888888
user_10912,1950.7099999999994,34,57.373823529411744
user_10913,11466.030000000026,529,21.674914933837478
user_10914,19848.59,77,257.7738961038961
user_10915,85.11,1,85.11
user_10916,321.63,6,53.605
user_10917,877.1500000000001,38,23.082894736842107
user_10918,1768.8400000000001,42,42.1152380952381
user_10919,37114.950000000004,174,213.3043103448276
user_1092,560.75,100,5.6075
user_10920,25730.69,25,1029.2276
user_10921,1388.45,47,29.54148936170213
user_10922,2040.9799999999993,54,37.795925925925914
user_10923,105236.26,105,1002.2500952380952
user_10924,964.6199999999998,69,13.979999999999997
user_10925,2239.53,47,47.64957446808511
user_10926,1528.0499999999997,19,80.4236842105263
user_10927,13.01,2,6.505
user_10928,20807.859999999986,53,392.6011320754714
user_10929,10636.949999999999,145,73.35827586206896
user_1093,497.55000000000007,31,16.05
user_10930,5205.790000000003,166,31.36018072289158
user_10931,185.55,28,6.626785714285715
user_10932,13687.639999999985,299,45.77806020066885
user_10933,7580.45,128,59.222265625
user_10934,4579.289999999998,98,46.72744897959182
user_10935,39.830000000000005,5,7.966000000000001
user_10936,25.54,2,12.77
user_10937,102.47999999999999,6,17.08
user_10939,1397.64,3,465.88000000000005
user_1094,1790.0199999999998,32,55.93812499999999
user_10940,2615.3099999999995,39,67.05923076923075
user_10941,25994.649999999936,326,79.73819018404889
user_10942,7697.110000000014,505,15.241801980198048
user_10943,940.0999999999999,28,33.574999999999996
user_10944,12871.449999999993,279,46.13422939068098
user_10945,2872.1599999999994,58,49.51999999999999
user_10946,8562.66,142,60.30042253521127
user_10947,6110.100000000001,238,25.672689075630256
user_10949,2324.11,13,178.77769230769232
user_1095,59.56,2,29.78
user_10950,384.81,12,32.0675
user_10951,15094.830000000009,231,65.34558441558445
user_10952,599.87,19,31.572105263157894
user_10953,597.5699999999997,25,23.90279999999999
user_10954,4195.9,89,47.14494382022472
user_10955,69.79,1,69.79
user_10956,5372.320000000002,99,54.26585858585861
user_10957,3943.19,91,43.331758241758244
user_10958,1692.8900000000008,65,26.04446153846155
user_10959,223.65999999999997,3,74.55333333333333
user_1096,1775.3099999999997,34,52.21499999999999
user_10960,20.0,2,10.0
user_10961,13853.26,332,41.72668674698795
